Time             TailVelocity     TailHeight       TailMomentum    
5.254000         0.000000         0.000000         0.000000        
5.255000         0.000000         0.000000         0.000000        
5.256000         0.000000         0.000000         0.000000        
5.257000         0.000000         0.000000         0.000000        
5.258000         0.000000         0.000000         0.000000        
5.259000         0.000000         0.000000         0.000000        
5.260000         0.000000         0.000000         0.000000        
5.261000         0.000000         0.000000         0.000000        
5.262000         0.000000         0.000000         0.000000        
5.263000         0.000000         0.000000         0.000000        
5.264000         0.000000         0.000000         0.000000        
5.265000         0.000000         0.000000         0.000000        
5.266000         0.000000         0.000000         0.000000        
5.267000         0.000000         0.000000         0.000000        
5.268000         0.000000         0.000000         0.000000        
5.269000         0.000000         0.000000         0.000000        
5.270000         0.000000         0.000000         0.000000        
5.271000         0.000000         0.000000         0.000000        
5.272000         0.000000         0.000000         0.000000        
5.273000         0.000000         0.000000         0.000000        
5.274000         0.000000         0.000000         0.000000        
5.275000         0.000000         0.000000         0.000000        
5.276000         0.000000         0.000000         0.000000        
5.277000         0.000000         0.000000         0.000000        
5.278000         0.000000         0.000000         0.000000        
5.279000         0.000000         0.000000         0.000000        
5.280000         0.000000         0.000000         0.000000        
5.281000         0.000000         0.000000         0.000000        
5.282000         0.000000         0.000000         0.000000        
5.283000         0.000000         0.000000         0.000000        
5.284000         0.000000         0.000000         0.000000        
5.285000         0.000000         0.000000         0.000000        
5.286000         0.000000         0.000000         0.000000        
5.287000         0.000000         0.000000         0.000000        
5.288000         0.000000         0.000000         0.000000        
5.289000         0.000000         0.000000         0.000000        
5.290000         0.000000         0.000000         0.000000        
5.291000         0.000000         0.000000         0.000000        
5.292000         0.000000         0.000000         0.000000        
5.293000         0.000000         0.000000         0.000000        
5.294000         0.000000         0.000000         0.000000        
5.295000         0.000000         0.000000         0.000000        
5.296000         0.000000         0.000000         0.000000        
5.297000         0.000000         0.000000         0.000000        
5.298000         0.000000         0.000000         0.000000        
5.299000         0.000000         0.000000         0.000000        
5.300000         0.000000         0.000000         0.000000        
5.301000         0.000000         0.000000         0.000000        
5.302000         0.000000         0.000000         0.000000        
5.303000         0.000000         0.000000         0.000000        
5.304000         0.000000         0.000000         0.000000        
5.305000         0.000000         0.000000         0.000000        
5.306000         0.000000         0.000000         0.000000        
5.307000         0.000000         0.000000         0.000000        
5.308000         0.000000         0.000000         0.000000        
5.309000         0.000000         0.000000         0.000000        
5.310000         0.000000         0.000000         0.000000        
5.311000         0.000000         0.000000         0.000000        
5.312000         0.000000         0.000000         0.000000        
5.313000         0.000000         0.000000         0.000000        
5.314000         0.000000         0.000000         0.000000        
5.315000         0.000000         0.000000         0.000000        
5.316000         0.000000         0.000000         0.000000        
5.317000         0.000000         0.000000         0.000000        
5.318000         0.000000         0.000000         0.000000        
5.319000         0.000000         0.000000         0.000000        
5.320000         0.000000         0.000000         0.000000        
5.321000         0.000000         0.000000         0.000000        
5.322000         0.000000         0.000000         0.000000        
5.323000         0.000000         0.000000         0.000000        
5.324000         0.000000         0.000000         0.000000        
5.325000         0.000000         0.000000         0.000000        
5.326000         0.000000         0.000000         0.000000        
5.327000         0.000000         0.000000         0.000000        
5.328000         0.000000         0.000000         0.000000        
5.329000         0.000000         0.000000         0.000000        
5.330000         0.000000         0.000000         0.000000        
5.331000         0.000000         0.000000         0.000000        
5.332000         0.000000         0.000000         0.000000        
5.333000         0.000000         0.000000         0.000000        
5.334000         0.000000         0.000000         0.000000        
5.335000         0.000000         0.000000         0.000000        
5.336000         0.000000         0.000000         0.000000        
5.337000         0.000000         0.000000         0.000000        
5.338000         0.000000         0.000000         0.000000        
5.339000         0.000000         0.000000         0.000000        
5.340000         0.000000         0.000000         0.000000        
5.341000         0.000000         0.000000         0.000000        
5.342000         0.000000         0.000000         0.000000        
5.343000         0.000000         0.000000         0.000000        
5.344000         0.000000         0.000000         0.000000        
5.345000         0.000000         0.000000         0.000000        
5.346000         0.000000         0.000000         0.000000        
5.347000         0.000000         0.000000         0.000000        
5.348000         0.000000         0.000000         0.000000        
5.349000         0.000000         0.000000         0.000000        
5.350000         0.000000         0.000000         0.000000        
5.351000         0.000000         0.000000         0.000000        
5.352000         0.000000         0.000000         0.000000        
5.353000         0.000000         0.000000         0.000000        
5.354000         0.000000         0.000000         0.000000        
5.355000         0.000000         0.000000         0.000000        
5.356000         0.000000         0.000000         0.000000        
5.357000         0.000000         0.000000         0.000000        
5.358000         0.000000         0.000000         0.000000        
5.359000         0.000000         0.000000         0.000000        
5.360000         0.000000         0.000000         0.000000        
5.361000         0.000000         0.000000         0.000000        
5.362000         0.000000         0.000000         0.000000        
5.363000         0.000000         0.000000         0.000000        
5.364000         0.000000         0.000000         0.000000        
5.365000         0.000000         0.000000         0.000000        
5.366000         0.000000         0.000000         0.000000        
5.367000         0.000000         0.000000         0.000000        
5.368000         0.000000         0.000000         0.000000        
5.369000         0.000000         0.000000         0.000000        
5.370000         0.000000         0.000000         0.000000        
5.371000         0.000000         0.000000         0.000000        
5.372000         0.000000         0.000000         0.000000        
5.373000         0.000000         0.000000         0.000000        
5.374000         0.000000         0.000000         0.000000        
5.375000         0.000000         0.000000         0.000000        
5.376000         0.000000         0.000000         0.000000        
5.377000         0.000000         0.000000         0.000000        
5.378000         0.000000         0.000000         0.000000        
5.379000         0.000000         0.000000         0.000000        
5.380000         0.000000         0.000000         0.000000        
5.381000         0.000000         0.000000         0.000000        
5.382000         0.000000         0.000000         0.000000        
5.383000         0.000000         0.000000         0.000000        
5.384000         0.000000         0.000000         0.000000        
5.385000         0.000000         0.000000         0.000000        
5.386000         0.000000         0.000000         0.000000        
5.387000         0.000000         0.000000         0.000000        
5.388000         0.000000         0.000000         0.000000        
5.389000         0.000000         0.000000         0.000000        
5.390000         0.000000         0.000000         0.000000        
5.391000         0.000000         0.000000         0.000000        
5.392000         0.000000         0.000000         0.000000        
5.393000         0.000000         0.000000         0.000000        
5.394000         0.000000         0.000000         0.000000        
5.395000         0.000000         0.000000         0.000000        
5.396000         0.000000         0.000000         0.000000        
5.397000         0.000000         0.000000         0.000000        
5.398000         0.000000         0.000000         0.000000        
5.399000         0.000000         0.000000         0.000000        
5.400000         0.000000         0.000000         0.000000        
5.401000         0.000000         0.000000         0.000000        
5.402000         0.000000         0.000000         0.000000        
5.403000         0.000000         0.000000         0.000000        
5.404000         0.000000         0.000000         0.000000        
5.405000         0.000000         0.000000         0.000000        
5.406000         0.000000         0.000000         0.000000        
5.407000         0.000000         0.000000         0.000000        
5.408000         0.000000         0.000000         0.000000        
5.409000         0.000000         0.000000         0.000000        
5.410000         0.000000         0.000000         0.000000        
5.411000         0.000000         0.000000         0.000000        
5.412000         0.000000         0.000000         0.000000        
5.413000         0.000000         0.000000         0.000000        
5.414000         0.000000         0.000000         0.000000        
5.415000         0.000000         0.000000         0.000000        
5.416000         0.000000         0.000000         0.000000        
5.417000         0.000000         0.000000         0.000000        
5.418000         0.000000         0.000000         0.000000        
5.419000         0.000000         0.000000         0.000000        
5.420000         0.000000         0.000000         0.000000        
5.421000         0.000000         0.000000         0.000000        
5.422000         0.000000         0.000000         0.000000        
5.423000         0.000000         0.000000         0.000000        
5.424000         0.000000         0.000000         0.000000        
5.425000         0.000000         0.000000         0.000000        
5.426000         0.000000         0.000000         0.000000        
5.427000         0.000000         0.000000         0.000000        
5.428000         0.000000         0.000000         0.000000        
5.429000         0.000000         0.000000         0.000000        
5.430000         0.000000         0.000000         0.000000        
5.431000         0.000000         0.000000         0.000000        
5.432000         0.000000         0.000000         0.000000        
5.433000         0.000000         0.000000         0.000000        
5.434000         0.000000         0.000000         0.000000        
5.435000         0.000000         0.000000         0.000000        
5.436000         0.000000         0.000000         0.000000        
5.437000         0.000000         0.000000         0.000000        
5.438000         0.000000         0.000000         0.000000        
5.439000         0.000000         0.000000         0.000000        
5.440000         0.000000         0.000000         0.000000        
5.441000         0.000000         0.000000         0.000000        
5.442000         0.000000         0.000000         0.000000        
5.443000         0.000000         0.000000         0.000000        
5.444000         0.000000         0.000000         0.000000        
5.445000         0.000000         0.000000         0.000000        
5.446000         0.000000         0.000000         0.000000        
5.447000         0.000000         0.000000         0.000000        
5.448000         0.000000         0.000000         0.000000        
5.449000         0.000000         0.000000         0.000000        
5.450000         0.000000         0.000000         0.000000        
5.451000         0.000000         0.000000         0.000000        
5.452000         0.000000         0.000000         0.000000        
5.453000         0.000000         0.000000         0.000000        
5.454000         0.000000         0.000000         0.000000        
5.455000         0.000000         0.000000         0.000000        
5.456000         0.000000         0.000000         0.000000        
5.457000         0.000000         0.000000         0.000000        
5.458000         0.000000         0.000000         0.000000        
5.459000         0.000000         0.000000         0.000000        
5.460000         0.000000         0.000000         0.000000        
5.461000         0.000000         0.000000         0.000000        
5.462000         0.000000         0.000000         0.000000        
5.463000         0.000000         0.000000         0.000000        
5.464000         0.000000         0.000000         0.000000        
5.465000         0.000000         0.000000         0.000000        
5.466000         0.000000         0.000000         0.000000        
5.467000         0.000000         0.000000         0.000000        
5.468000         0.000000         0.000000         0.000000        
5.469000         0.000000         0.000000         0.000000        
5.470000         0.000000         0.000000         0.000000        
5.471000         0.000000         0.000000         0.000000        
5.472000         0.000000         0.000000         0.000000        
5.473000         0.000000         0.000000         0.000000        
5.474000         0.000000         0.000000         0.000000        
5.475000         0.000000         0.000000         0.000000        
5.476000         0.000000         0.000000         0.000000        
5.477000         0.000000         0.000000         0.000000        
5.478000         0.000000         0.000000         0.000000        
5.479000         0.000000         0.000000         0.000000        
5.480000         0.000000         0.000000         0.000000        
5.481000         0.000000         0.000000         0.000000        
5.482000         0.000000         0.000000         0.000000        
5.483000         0.000000         0.000000         0.000000        
5.484000         0.000000         0.000000         0.000000        
5.485000         0.000000         0.000000         0.000000        
5.486000         0.000000         0.000000         0.000000        
5.487000         0.000000         0.000000         0.000000        
5.488000         0.000000         0.000000         0.000000        
5.489000         0.000000         0.000000         0.000000        
5.490000         0.000000         0.000000         0.000000        
5.491000         0.000000         0.000000         0.000000        
5.492000         0.000000         0.000000         0.000000        
5.493000         0.000000         0.000000         0.000000        
5.494000         0.000000         0.000000         0.000000        
5.495000         0.000000         0.000000         0.000000        
5.496000         0.000000         0.000000         0.000000        
5.497000         0.000000         0.000000         0.000000        
5.498000         0.000000         0.000000         0.000000        
5.499000         0.000000         0.000000         0.000000        
5.500000         0.000000         0.000000         0.000000        
5.501000         0.000000         0.000000         0.000000        
5.502000         0.000000         0.000000         0.000000        
5.503000         0.000000         0.000000         0.000000        
5.504000         0.000000         0.000000         0.000000        
5.505000         0.000000         0.000000         0.000000        
5.506000         0.000000         0.000000         0.000000        
5.507000         0.000000         0.000000         0.000000        
5.508000         0.000000         0.000000         0.000000        
5.509000         0.000000         0.000000         0.000000        
5.510000         0.000000         0.000000         0.000000        
5.511000         0.000000         0.000000         0.000000        
5.512000         0.000000         0.000000         0.000000        
5.513000         0.000000         0.000000         0.000000        
5.514000         0.000000         0.000000         0.000000        
5.515000         0.000000         0.000000         0.000000        
5.516000         0.000000         0.000000         0.000000        
5.517000         0.000000         0.000000         0.000000        
5.518000         0.000000         0.000000         0.000000        
5.519000         0.000000         0.000000         0.000000        
5.520000         0.000000         0.000000         0.000000        
5.521000         0.000000         0.000000         0.000000        
5.522000         0.000000         0.000000         0.000000        
5.523000         0.000000         0.000000         0.000000        
5.524000         0.000000         0.000000         0.000000        
5.525000         0.000000         0.000000         0.000000        
5.526000         0.000000         0.000000         0.000000        
5.527000         0.000000         0.000000         0.000000        
5.528000         0.000000         0.000000         0.000000        
5.529000         0.000000         0.000000         0.000000        
5.530000         0.000000         0.000000         0.000000        
5.531000         0.000000         0.000000         0.000000        
5.532000         0.000000         0.000000         0.000000        
5.533000         0.000000         0.000000         0.000000        
5.534000         0.000000         0.000000         0.000000        
5.535000         0.000000         0.000000         0.000000        
5.536000         0.000000         0.000000         0.000000        
5.537000         0.000000         0.000000         0.000000        
5.538000         0.000000         0.000000         0.000000        
5.539000         0.000000         0.000000         0.000000        
5.540000         0.000000         0.000000         0.000000        
5.541000         0.000000         0.000000         0.000000        
5.542000         0.000000         0.000000         0.000000        
5.543000         0.000000         0.000000         0.000000        
5.544000         0.000000         0.000000         0.000000        
5.545000         0.000000         0.000000         0.000000        
5.546000         0.000000         0.000000         0.000000        
5.547000         0.000000         0.000000         0.000000        
5.548000         0.000000         0.000000         0.000000        
5.549000         0.000000         0.000000         0.000000        
5.550000         0.000000         0.000000         0.000000        
5.551000         0.000000         0.000000         0.000000        
5.552000         0.000000         0.000000         0.000000        
5.553000         0.000000         0.000000         0.000000        
5.554000         0.000000         0.000000         0.000000        
5.555000         0.000000         0.000000         0.000000        
5.556000         0.000000         0.000000         0.000000        
5.557000         0.000000         0.000000         0.000000        
5.558000         0.000000         0.000000         0.000000        
5.559000         0.000000         0.000000         0.000000        
5.560000         0.000000         0.000000         0.000000        
5.561000         0.000000         0.000000         0.000000        
5.562000         0.000000         0.000000         0.000000        
5.563000         0.000000         0.000000         0.000000        
5.564000         0.000000         0.000000         0.000000        
5.565000         0.000000         0.000000         0.000000        
5.566000         0.000000         0.000000         0.000000        
5.567000         0.000000         0.000000         0.000000        
5.568000         0.000000         0.000000         0.000000        
5.569000         0.000000         0.000000         0.000000        
5.570000         0.000000         0.000000         0.000000        
5.571000         0.000000         0.000000         0.000000        
5.572000         0.000000         0.000000         0.000000        
5.573000         0.000000         0.000000         0.000000        
5.574000         0.000000         0.000000         0.000000        
5.575000         0.000000         0.000000         0.000000        
5.576000         0.000000         0.000000         0.000000        
5.577000         0.000000         0.000000         0.000000        
5.578000         0.000000         0.000000         0.000000        
5.579000         0.000000         0.000000         0.000000        
5.580000         0.000000         0.000000         0.000000        
5.581000         0.000000         0.000000         0.000000        
5.582000         0.000000         0.000000         0.000000        
5.583000         0.000000         0.000000         0.000000        
5.584000         0.000000         0.000000         0.000000        
5.585000         0.000000         0.000000         0.000000        
5.586000         0.000000         0.000000         0.000000        
5.587000         0.000000         0.000000         0.000000        
5.588000         0.000000         0.000000         0.000000        
5.589000         0.000000         0.000000         0.000000        
5.590000         0.000000         0.000000         0.000000        
5.591000         0.000000         0.000000         0.000000        
5.592000         0.000000         0.000000         0.000000        
5.593000         0.000000         0.000000         0.000000        
5.594000         0.000000         0.000000         0.000000        
5.595000         0.000000         0.000000         0.000000        
5.596000         0.000000         0.000000         0.000000        
5.597000         0.000000         0.000000         0.000000        
5.598000         0.000000         0.000000         0.000000        
5.599000         0.000000         0.000000         0.000000        
5.600000         0.000000         0.000000         0.000000        
5.601000         0.000000         0.000000         0.000000        
5.602000         0.000000         0.000000         0.000000        
5.603000         0.000000         0.000000         0.000000        
5.604000         0.000000         0.000000         0.000000        
5.605000         0.000000         0.000000         0.000000        
5.606000         0.000000         0.000000         0.000000        
5.607000         0.000000         0.000000         0.000000        
5.608000         0.000000         0.000000         0.000000        
5.609000         0.000000         0.000000         0.000000        
5.610000         0.000000         0.000000         0.000000        
5.611000         0.000000         0.000000         0.000000        
5.612000         0.000000         0.000000         0.000000        
5.613000         0.000000         0.000000         0.000000        
5.614000         0.000000         0.000000         0.000000        
5.615000         0.000000         0.000000         0.000000        
5.616000         0.000000         0.000000         0.000000        
5.617000         0.000000         0.000000         0.000000        
5.618000         0.000000         0.000000         0.000000        
5.619000         0.000000         0.000000         0.000000        
5.620000         0.000000         0.000000         0.000000        
5.621000         0.000000         0.000000         0.000000        
5.622000         0.000000         0.000000         0.000000        
5.623000         0.000000         0.000000         0.000000        
5.624000         0.000000         0.000000         0.000000        
5.625000         0.000000         0.000000         0.000000        
5.626000         0.000000         0.000000         0.000000        
5.627000         0.000000         0.000000         0.000000        
5.628000         0.000000         0.000000         0.000000        
5.629000         0.000000         0.000000         0.000000        
5.630000         0.000000         0.000000         0.000000        
5.631000         0.000000         0.000000         0.000000        
5.632000         0.000000         0.000000         0.000000        
5.633000         0.000000         0.000000         0.000000        
5.634000         0.000000         0.000000         0.000000        
5.635000         0.000000         0.000000         0.000000        
5.636000         0.000000         0.000000         0.000000        
5.637000         0.000000         0.000000         0.000000        
5.638000         0.000000         0.000000         0.000000        
5.639000         0.000000         0.000000         0.000000        
5.640000         0.000000         0.000000         0.000000        
5.641000         0.000000         0.000000         0.000000        
5.642000         0.000000         0.000000         0.000000        
5.643000         0.000000         0.000000         0.000000        
5.644000         0.000000         0.000000         0.000000        
5.645000         0.000000         0.000000         0.000000        
5.646000         0.000000         0.000000         0.000000        
5.647000         0.000000         0.000000         0.000000        
5.648000         0.000000         0.000000         0.000000        
5.649000         0.000000         0.000000         0.000000        
5.650000         0.000000         0.000000         0.000000        
5.651000         0.000000         0.000000         0.000000        
5.652000         0.000000         0.000000         0.000000        
5.653000         0.000000         0.000000         0.000000        
5.654000         0.000000         0.000000         0.000000        
5.655000         0.000000         0.000000         0.000000        
5.656000         0.000000         0.000000         0.000000        
5.657000         0.000000         0.000000         0.000000        
5.658000         0.000000         0.000000         0.000000        
5.659000         0.000000         0.000000         0.000000        
5.660000         0.000000         0.000000         0.000000        
5.661000         0.000000         0.000000         0.000000        
5.662000         0.000000         0.000000         0.000000        
5.663000         0.000000         0.000000         0.000000        
5.664000         0.000000         0.000000         0.000000        
5.665000         0.000000         0.000000         0.000000        
5.666000         0.000000         0.000000         0.000000        
5.667000         0.000000         0.000000         0.000000        
5.668000         0.000000         0.000000         0.000000        
5.669000         0.000000         0.000000         0.000000        
5.670000         0.000000         0.000000         0.000000        
5.671000         0.000000         0.000000         0.000000        
5.672000         0.000000         0.000000         0.000000        
5.673000         0.000000         0.000000         0.000000        
5.674000         0.000000         0.000000         0.000000        
5.675000         0.000000         0.000000         0.000000        
5.676000         0.000000         0.000000         0.000000        
5.677000         0.000000         0.000000         0.000000        
5.678000         0.000000         0.000000         0.000000        
5.679000         0.000000         0.000000         0.000000        
5.680000         0.000000         0.000000         0.000000        
5.681000         0.000000         0.000000         0.000000        
5.682000         0.000000         0.000000         0.000000        
5.683000         0.000000         0.000000         0.000000        
5.684000         0.000000         0.000000         0.000000        
5.685000         0.000000         0.000000         0.000000        
5.686000         0.000000         0.000000         0.000000        
5.687000         0.000000         0.000000         0.000000        
5.688000         0.000000         0.000000         0.000000        
5.689000         0.000000         0.000000         0.000000        
5.690000         0.000000         0.000000         0.000000        
5.691000         0.000000         0.000000         0.000000        
5.692000         0.000000         0.000000         0.000000        
5.693000         0.000000         0.000000         0.000000        
5.694000         0.000000         0.000000         0.000000        
5.695000         0.000000         0.000000         0.000000        
5.696000         0.000000         0.000000         0.000000        
5.697000         0.000000         0.000000         0.000000        
5.698000         0.000000         0.000000         0.000000        
5.699000         0.000000         0.000000         0.000000        
5.700000         0.000000         0.000000         0.000000        
5.701000         0.000000         0.000000         0.000000        
5.702000         0.000000         0.000000         0.000000        
5.703000         0.000000         0.000000         0.000000        
5.704000         0.000000         0.000000         0.000000        
5.705000         0.000000         0.000000         0.000000        
5.706000         0.000000         0.000000         0.000000        
5.707000         0.000000         0.000000         0.000000        
5.708000         0.000000         0.000000         0.000000        
5.709000         0.000000         0.000000         0.000000        
5.710000         0.000000         0.000000         0.000000        
5.711000         0.000000         0.000000         0.000000        
5.712000         0.000000         0.000000         0.000000        
5.713000         0.000000         0.000000         0.000000        
5.714000         0.000000         0.000000         0.000000        
5.715000         0.000000         0.000000         0.000000        
5.716000         0.000000         0.000000         0.000000        
5.717000         0.000000         0.000000         0.000000        
5.718000         0.000000         0.000000         0.000000        
5.719000         0.000000         0.000000         0.000000        
5.720000         0.000000         0.000000         0.000000        
5.721000         0.000000         0.000000         0.000000        
5.722000         0.000000         0.000000         0.000000        
5.723000         0.000000         0.000000         0.000000        
5.724000         0.000000         0.000000         0.000000        
5.725000         0.000000         0.000000         0.000000        
5.726000         0.000000         0.000000         0.000000        
5.727000         0.000000         0.000000         0.000000        
5.728000         0.000000         0.000000         0.000000        
5.729000         0.000000         0.000000         0.000000        
5.730000         0.000000         0.000000         0.000000        
5.731000         0.000000         0.000000         0.000000        
5.732000         0.000000         0.000000         0.000000        
5.733000         0.000000         0.000000         0.000000        
5.734000         0.000000         0.000000         0.000000        
5.735000         0.000000         0.000000         0.000000        
5.736000         0.000000         0.000000         0.000000        
5.737000         0.000000         0.000000         0.000000        
5.738000         0.000000         0.000000         0.000000        
5.739000         0.000000         0.000000         0.000000        
5.740000         0.000000         0.000000         0.000000        
5.741000         0.000000         0.000000         0.000000        
5.742000         0.000000         0.000000         0.000000        
5.743000         0.000000         0.000000         0.000000        
5.744000         0.000000         0.000000         0.000000        
5.745000         0.000000         0.000000         0.000000        
5.746000         0.000000         0.000000         0.000000        
5.747000         0.000000         0.000000         0.000000        
5.748000         0.000000         0.000000         0.000000        
5.749000         0.000000         0.000000         0.000000        
5.750000         0.000000         0.000000         0.000000        
5.751000         0.000000         0.000000         0.000000        
5.752000         0.000000         0.000000         0.000000        
5.753000         0.000000         0.000000         0.000000        
5.754000         0.000000         0.000000         0.000000        
5.755000         0.000000         0.000000         0.000000        
5.756000         0.000000         0.000000         0.000000        
5.757000         0.000000         0.000000         0.000000        
5.758000         0.000000         0.000000         0.000000        
5.759000         0.000000         0.000000         0.000000        
5.760000         0.000000         0.000000         0.000000        
5.761000         0.000000         0.000000         0.000000        
5.762000         0.000000         0.000000         0.000000        
5.763000         0.000000         0.000000         0.000000        
5.764000         0.000000         0.000000         0.000000        
5.765000         0.000000         0.000000         0.000000        
5.766000         0.000000         0.000000         0.000000        
5.767000         0.000000         0.000000         0.000000        
5.768000         0.000000         0.000000         0.000000        
5.769000         0.000000         0.000000         0.000000        
5.770000         0.000000         0.000000         0.000000        
5.771000         0.000000         0.000000         0.000000        
5.772000         0.000000         0.000000         0.000000        
5.773000         0.000000         0.000000         0.000000        
5.774000         0.000000         0.000000         0.000000        
5.775000         0.000000         0.000000         0.000000        
5.776000         0.000000         0.000000         0.000000        
5.777000         0.000000         0.000000         0.000000        
5.778000         0.000000         0.000000         0.000000        
5.779000         0.000000         0.000000         0.000000        
5.780000         0.000000         0.000000         0.000000        
5.781000         0.000000         0.000000         0.000000        
5.782000         0.000000         0.000000         0.000000        
5.783000         0.000000         0.000000         0.000000        
5.784000         0.000000         0.000000         0.000000        
5.785000         0.000000         0.000000         0.000000        
5.786000         0.000000         0.000000         0.000000        
5.787000         0.000000         0.000000         0.000000        
5.788000         0.000000         0.000000         0.000000        
5.789000         0.000000         0.000000         0.000000        
5.790000         0.000000         0.000000         0.000000        
5.791000         0.000000         0.000000         0.000000        
5.792000         0.000000         0.000000         0.000000        
5.793000         0.000000         0.000000         0.000000        
5.794000         0.000000         0.000000         0.000000        
5.795000         0.000000         0.000000         0.000000        
5.796000         0.000000         0.000000         0.000000        
5.797000         0.000000         0.000000         0.000000        
5.798000         0.000000         0.000000         0.000000        
5.799000         0.000000         0.000000         0.000000        
5.800000         0.000000         0.000000         0.000000        
5.801000         0.000000         0.000000         0.000000        
5.802000         0.000000         0.000000         0.000000        
5.803000         0.000000         0.000000         0.000000        
5.804000         0.000000         0.000000         0.000000        
5.805000         0.000000         0.000000         0.000000        
5.806000         0.000000         0.000000         0.000000        
5.807000         0.000000         0.000000         0.000000        
5.808000         0.000000         0.000000         0.000000        
5.809000         0.000000         0.000000         0.000000        
5.810000         0.000000         0.000000         0.000000        
5.811000         0.000000         0.000000         0.000000        
5.812000         0.000000         0.000000         0.000000        
5.813000         0.000000         0.000000         0.000000        
5.814000         0.000000         0.000000         0.000000        
5.815000         0.000000         0.000000         0.000000        
5.816000         0.000000         0.000000         0.000000        
5.817000         0.000000         0.000000         0.000000        
5.818000         0.000000         0.000000         0.000000        
5.819000         0.000000         0.000000         0.000000        
5.820000         0.000000         0.000000         0.000000        
5.821000         0.000000         0.000000         0.000000        
5.822000         0.000000         0.000000         0.000000        
5.823000         0.000000         0.000000         0.000000        
5.824000         0.000000         0.000000         0.000000        
5.825000         0.000000         0.000000         0.000000        
5.826000         0.000000         0.000000         0.000000        
5.827000         0.000000         0.000000         0.000000        
5.828000         0.000000         0.000000         0.000000        
5.829000         0.000000         0.000000         0.000000        
5.830000         0.000000         0.000000         0.000000        
5.831000         0.000000         0.000000         0.000000        
5.832000         0.000000         0.000000         0.000000        
5.833000         0.000000         0.000000         0.000000        
5.834000         0.000000         0.000000         0.000000        
5.835000         0.000000         0.000000         0.000000        
5.836000         0.000000         0.000000         0.000000        
5.837000         0.000000         0.000000         0.000000        
5.838000         0.000000         0.000000         0.000000        
5.839000         0.000000         0.000000         0.000000        
5.840000         0.000000         0.000000         0.000000        
5.841000         0.000000         0.000000         0.000000        
5.842000         0.000000         0.000000         0.000000        
5.843000         0.000000         0.000000         0.000000        
5.844000         0.000000         0.000000         0.000000        
5.845000         0.000000         0.000000         0.000000        
5.846000         0.000000         0.000000         0.000000        
5.847000         0.000000         0.000000         0.000000        
5.848000         0.000000         0.000000         0.000000        
5.849000         0.000000         0.000000         0.000000        
5.850000         0.000000         0.000000         0.000000        
5.851000         0.000000         0.000000         0.000000        
5.852000         0.000000         0.000000         0.000000        
5.853000         0.000000         0.000000         0.000000        
5.854000         0.000000         0.000000         0.000000        
5.855000         0.000000         0.000000         0.000000        
5.856000         0.000000         0.000000         0.000000        
5.857000         0.000000         0.000000         0.000000        
5.858000         0.000000         0.000000         0.000000        
5.859000         0.000000         0.000000         0.000000        
5.860000         0.000000         0.000000         0.000000        
5.861000         0.000000         0.000000         0.000000        
5.862000         0.000000         0.000000         0.000000        
5.863000         0.000000         0.000000         0.000000        
5.864000         0.000000         0.000000         0.000000        
5.865000         0.000000         0.000000         0.000000        
5.866000         0.000000         0.000000         0.000000        
5.867000         0.000000         0.000000         0.000000        
5.868000         0.000000         0.000000         0.000000        
5.869000         0.000000         0.000000         0.000000        
5.870000         0.000000         0.000000         0.000000        
5.871000         0.000000         0.000000         0.000000        
5.872000         0.000000         0.000000         0.000000        
5.873000         0.000000         0.000000         0.000000        
5.874000         0.000000         0.000000         0.000000        
5.875000         0.000000         0.000000         0.000000        
5.876000         0.000000         0.000000         0.000000        
5.877000         0.000000         0.000000         0.000000        
5.878000         0.000000         0.000000         0.000000        
5.879000         0.000000         0.000000         0.000000        
5.880000         0.000000         0.000000         0.000000        
5.881000         0.000000         0.000000         0.000000        
5.882000         0.000000         0.000000         0.000000        
5.883000         0.000000         0.000000         0.000000        
5.884000         0.000000         0.000000         0.000000        
5.885000         0.000000         0.000000         0.000000        
5.886000         0.000000         0.000000         0.000000        
5.887000         0.000000         0.000000         0.000000        
5.888000         0.000000         0.000000         0.000000        
5.889000         0.000000         0.000000         0.000000        
5.890000         0.000000         0.000000         0.000000        
5.891000         0.000000         0.000000         0.000000        
5.892000         0.000000         0.000000         0.000000        
5.893000         0.000000         0.000000         0.000000        
5.894000         0.000000         0.000000         0.000000        
5.895000         0.000000         0.000000         0.000000        
5.896000         0.000000         0.000000         0.000000        
5.897000         0.000000         0.000000         0.000000        
5.898000         0.000000         0.000000         0.000000        
5.899000         0.000000         0.000000         0.000000        
5.900000         0.000000         0.000000         0.000000        
5.901000         0.000000         0.000000         0.000000        
5.902000         0.000000         0.000000         0.000000        
5.903000         0.000000         0.000000         0.000000        
5.904000         0.000000         0.000000         0.000000        
5.905000         0.000000         0.000000         0.000000        
5.906000         0.000000         0.000000         0.000000        
